budget,genres,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,vote_average,vote_count,title,soup
52000000,"[{'id': 18, 'name': 'Drama'}]",en,18.761467,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-06-30,355237933.0,140.0,7.3,1637.0,Apollo 13,Drama ronhoward ronhoward tomhanks billpaxton kevinbacon moon florida nasa spaceman raceagainsttime houston basedontruestory space rescue survival disaster explosion astronaut imax saturnvrocket courage hypothermia apolloprogram capekennedy lunarmission spacecraftaccident
28000000,"[{'id': 12, 'name': 'Adventure'}]",en,10.193549,"[{'name': 'United Artists', 'id': 60}, {'name': 'Talisman Productions', 'id': 8989}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-04-13,31596911.0,139.0,6.5,151.0,Rob Roy,Adventure michaelcaton-jones michaelcaton-jones liamneeson jessicalange johnhurt scotland biography 18thcentury highland violentman
100000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",en,13.321354,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Polygram Filmed Entertainment', 'id': 31080}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-06-16,336529144.0,121.0,5.2,1529.0,Batman Forever,Action Crime Fantasy joelschumacher joelschumacher valkilmer tommyleejones jimcarrey riddle dccomics rose gothamcity partner superhero robin brokenneck psychologist violence criminal districtattorney millionaire fallingdownstairs tiedup tommygun beretta knockedout superpowers disfigurement fatherfigure
50000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,12.812539,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'The Harvey Entertainment Company', 'id': 11098}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-05-26,287928194.0,100.0,6.0,1045.0,Casper,Fantasy Comedy Family bradsilberling bradsilberling christinaricci billpullman cathymoriarty halloween friendship supernatural afterlife friend danger ghost disorder youngheroes imaginary supernaturalability mischievouschildren
25000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",en,4.558992,"[{'name': 'Universal Pictures', 'id': 33}, {'name': '40 Acres & A Mule Filmworks', 'id': 4319}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-09-15,13071518.0,128.0,6.8,69.0,Clockers,Mystery Crime Drama spikelee spikelee harveykeitel johnturturro delroylindo drugpusher train drug druglord
50000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,7.260574,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Kennedy/Marshall Company, The', 'id': 7383}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-06-09,152022101.0,109.0,5.0,214.0,Congo,Action Adventure Drama Mystery Science Fiction Thriller frankmarshall frankmarshall lauralinney dylanwalsh erniehudson gorilla kongo diamondmine diamond
53000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",en,8.657365,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Don Simpson/Jerry Bruckheimer Films', 'id': 10288}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-05-12,157387195.0,116.0,7.0,508.0,Crimson Tide,Action Thriller Drama tonyscott tonyscott denzelwashington genehackman mattcraven submarine mutiny russia missile nuclearmissile embassy u.s.navy battleforpower torpedo military moraldilemma postcoldwar aircraftcarrier chainofcommand launchcode sonar
7000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",en,6.950458,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Los Hooligans Productions', 'id': 11705}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-08-25,25405445.0,104.0,6.8,898.0,Desperado,Thriller Action Crime robertrodriguez robertrodriguez antoniobanderas salmahayek joaquimdealmeida gunslinger antiterror ambush mexico showdown guitar nudity hitman bartender revenge tragichero shootout mariachi explosion extremeviolence brutality druglord legbrace concealedweapon flashback bookstore
27000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",en,4.646132,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Mundy Lane Entertainment', 'id': 2510}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-09-15,16140822.0,102.0,6.3,88.0,Devil In A Blue Dress,Drama Mystery Thriller carlfranklin carlfranklin denzelwashington tomsizemore jenniferbeals jazzclub murder losangeles privatedetective filmnoir neo-noir
90000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,15.138855,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Cinergi Pictures Entertainment', 'id': 1504}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-05-19,366101666.0,128.0,6.9,2094.0,Die Hard: With A Vengeance,Action Thriller johnmctiernan johnmctiernan brucewillis jeremyirons samuell.jackson bomb taxi riddle robbery detective helicopter gold subway ship fistfight police sequel deception shootout newyorkcity explosion violence carchase fbiagent simonsays flashback dumptruck aqueduct actionhero federalreservebank
55000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,15.178338,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'First Knight Productions', 'id': 10158}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-07,127600435.0,134.0,5.9,319.0,First Knight,Action Adventure Drama Romance jerryzucker jerryzucker seanconnery richardgere juliaormond camelot knight kingarthur excalibur knightsoftheroundtable
25000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,11.715868,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Alliance Communications Corporation', 'id': 2480}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-05-26,19075720.0,97.0,5.5,380.0,Johnny Mnemonic,Adventure Action Drama Science Fiction Thriller robertlongo robertlongo keanureeves dinameyer takeshikitano brain childhoodmemory dystopia pharmaceuticalindustry computerchip courier cyber cyberpunk
90000000,"[{'id': 878, 'name': 'Science Fiction'}]",en,8.184815,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Cinergi Pictures Entertainment', 'id': 1504}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-06-30,113493481.0,96.0,5.4,643.0,Judge Dredd,Science Fiction dannycannon dannycannon sylvesterstallone dianelane armandassante judge post-apocalyptic dystopia basedoncomic policeofficer basedongraphicnovel frameup dystopicfuture framedformurder gene prostheticlimb postholocaust dnatesting dredd 2000ad
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,3.676921,"[{'name': 'TriStar Pictures', 'id': 559}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-04-12,17014653.0,88.0,4.0,34.0,Jury Duty,Comedy Drama johnfortenberry johnfortenberry paulyshore tiacarrere stanleytucci stripper jury jurist independentfilm juryduty verdict
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",en,2.624771,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-05-26,15453274.0,95.0,5.5,27.0,Mad Love,Drama Family Romance antoniabird antoniabird chriso'donnell drewbarrymore matthewlillard suicideattempt college teenangst mentalillness womandirector
15000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",en,7.024227,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Saban Entertainment', 'id': 2106}, {'name': 'Toei Company', 'id': 9255}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-06-30,66000000.0,92.0,5.2,153.0,Mighty Morphin Power Rangers: The Movie,Action Adventure Science Fiction Family Fantasy bryanspicer bryanspicer amyjojohnson jasondavidfrank davidyost basedontvseries tokusatsu superheroteam ethnicdiversity supersentai powerrangers mightymorphinpowerrangers mmpr
22000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",en,13.304342,"[{'name': 'Columbia Pictures', 'id': 5}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-28,110627965.0,114.0,5.6,359.0,The Net,Crime Drama Mystery Thriller Action irwinwinkler irwinwinkler sandrabullock jeremynortham dennismiller cheating newidentity computervirus chase computer stalking
0,"[{'id': 35, 'name': 'Comedy'}]",en,8.482834,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': '1492 Pictures', 'id': 436}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-12,69660733.0,103.0,5.5,171.0,Nine Months,Comedy chriscolumbus chriscolumbus hughgrant juliannemoore tomarnold parentchildrelationship baby marriage pregnancy childwish
50000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",en,6.752119,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Cinergi Pictures Entertainment', 'id': 1504}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-10-13,10382407.0,135.0,5.5,111.0,The Scarlet Letter,Drama History Romance rolandjoffé rolandjoffé demimoore garyoldman robertduvall basedonnovel burningofwitches puritan pregnancy perioddrama extramaritalaffair
45000000,"[{'id': 18, 'name': 'Drama'}]",en,17.502375,"[{'name': 'United Artists', 'id': 60}, {'name': 'Le Studio Canal+', 'id': 183}, {'name': 'Carolco Pictures', 'id': 14723}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-09-22,20350754.0,128.0,4.9,261.0,Showgirls,Drama paulverhoeven paulverhoeven elizabethberkley kylemaclachlan ginagershon dancing femalenudity go-godancer spanner seduction striptease sexappeal
0,"[{'id': 35, 'name': 'Comedy'}]",en,3.743212,"[{'name': 'Spring Creek Productions', 'id': 705}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Hawn / Sylbert Movie Company', 'id': 16368}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-08-04,50892160.0,106.0,5.7,60.0,Something To Talk About,Comedy lassehallström lassehallström juliaroberts dennisquaid robertduvall horse savannah basedontruestory family
35000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",en,13.492845,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-07,113374103.0,108.0,5.5,457.0,Species,Science Fiction Horror Action rogerdonaldson rogerdonaldson natashahenstridge benkingsley michaelmadsen telepathy dna paranoia genetics instinct femmefatale alien ontherun decapitation sexualattraction losangeles cocoon geneticengineering scientist aliendna
0,"[{'id': 35, 'name': 'Comedy'}]",en,7.653446,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-09-07,47774193.0,105.0,6.3,117.0,"To Wong Foo, Thanks For Everything! Julie Newmar",Comedy beebankidron beebankidron patrickswayze wesleysnipes johnleguizamo transvestism gay newyork dragqueen homophobia travel roadmovie womandirector
60000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,7.490247,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Seagal/Nasso Productions', 'id': 17825}, {'name': 'Victor Company of Japan (JVC)', 'id': 21480}, {'name': 'Cutting Edge Films', 'id': 63906}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-13,104324083.0,100.0,5.6,217.0,Under Siege 2: Dark Territory,Action Thriller geoffmurphy geoffmurphy stevenseagal ericbogosian everettmcgill terrorist pentagon satellite navyseal train
20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,9.715639,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Zucker Brothers Productions', 'id': 2851}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-08-11,50012507.0,103.0,6.5,168.0,A Walk In The Clouds,Drama Romance alfonsoaráu alfonsoaráu keanureeves aitanasánchez-gijón anthonyquinn worldwarii vineyard love remake pregnancy harvest grape abandonedwoman
175000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",en,16.885184,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Gordon Company', 'id': 1073}, {'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Licht/Mueller Film Corporation', 'id': 6092}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-28,264218220.0,135.0,5.9,1017.0,Waterworld,Adventure Action kevinreynolds kevinreynolds kevincostner chaimgirafi rickaviles ocean tattoo mutant water dystopia doomsday
10000000,"[{'id': 35, 'name': 'Comedy'}]",en,6.638116,"[{'name': 'Jack Giarraputo Productions', 'id': 6365}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-02-10,26488734.0,89.0,6.2,464.0,Billy Madison,Comedy tamradavis tamradavis adamsandler darrenmcgavin bridgettewilson womandirector
21000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,3.030309,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Alcor Films', 'id': 644}, {'name': 'Canal+', 'id': 5358}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'Hera Productions', 'id': 16192}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-02-03,23450000.0,115.0,6.3,48.0,Boys On The Side,Comedy Drama herbertross herbertross whoopigoldberg mary-louiseparker drewbarrymore aid roommate homicide carjourney friendship friend homosexuality escape roadmovie
25000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",en,7.438934,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'American Zoetrope', 'id': 70}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-10-01,22200000.0,97.0,6.3,184.0,Don Juan Demarco,Romance Drama Comedy jeremyleven jeremyleven johnnydepp marlonbrando fayedunaway sexaddiction love mentalinstitution patient psychiatrist donjuan
55000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",en,11.812244,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Baltimore Pictures', 'id': 11407}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-09,214015089.0,123.0,5.9,217.0,Disclosure,Drama Thriller Crime Mystery Romance barrylevinson barrylevinson michaeldouglas demimoore donaldsutherland employee workplace sexualharassment intrigue
16000000,"[{'id': 35, 'name': 'Comedy'}]",en,9.844558,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Motion Picture Corporation of America (MPCA)', 'id': 11061}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-16,247275374.0,107.0,6.5,1894.0,Dumb And Dumber,Comedy peterfarrelly peterfarrelly jimcarrey jeffdaniels laurenholly gasstation motel utah stupidity pill prank cigarsmoking violence criminal firedfromthejob clumsiness stepmotherstepdaughterrelationship sittingonatoilet aspencolorado parakeet defecation scooter hotelsuite endangeredspecies foolish laxative
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",en,10.177977,"[{'name': 'Walt Disney Pictures', 'id': 2}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-04-07,35348597.0,78.0,6.7,404.0,A Goofy Movie,Romance Animation Family Comedy Adventure kevinlima kevinlima billfarmer jasonmarsden robpaulsen fathersonrelationship popsinger musical celebrity roadtrip deadmother firstlove goofy
15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,8.182165,"[{'name': 'TriStar Pictures', 'id': 559}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-03-03,12201255.0,103.0,5.0,24.0,Hideaway,Drama Thriller brettleonard brettleonard jeffgoldblum christinelahti aliciasilverstone suspense
10500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,2.688562,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Hollywood Pictures', 'id': 915}]",[],1995-01-06,26325256.0,113.0,6.0,17.0,Houseguest,Comedy Family randallmiller randallmiller sinbad philhartman jeffreyjones
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",en,9.546707,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Caravan Pictures', 'id': 175}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-02-17,17689177.0,100.0,6.0,97.0,Heavyweights,Comedy Family Drama stevenbrill stevenbrill benstiller aaronschwartz kenanthompson overweight summercamp
60000000,"[{'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",en,11.970205,"[{'name': 'Geffen Pictures', 'id': 360}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-11-11,223664608.0,123.0,7.2,1558.0,Interview With The Vampire,Horror Romance neiljordan neiljordan bradpitt tomcruise kirstendunst paris sanfrancisco vampire plantation pity bite fangvamp
